authorId,reviewId
6209482,review_06484
6641663,review_06485
2152300524,review_06486
6206420,review_06487
49750902,review_06488
4140253,review_06489
48026938,review_06490
115590329,review_06491
31802053,review_06492
2965728,review_06493
40222339,review_06494
143823017,review_06495
1615176360,review_06496
7496379,review_06497
2020678854,review_06498
2118355323,review_06499
27744009,review_06500
3094228,review_06501
3395375,review_06502
2122989199,review_06503
49039208,review_06504
40367634,review_06505
3666824,review_06506
51291856,review_06507
87181241,review_06508
2177843,review_06509
147228627,review_06510
48225932,review_06511
4124538,review_06512
2108203305,review_06513
145688368,review_06514
4704372,review_06515
50614175,review_06516
50878984,review_06517
1731534,review_06518
145815526,review_06519
38978174,review_06520
2119408561,review_06521
6095178,review_06522
6630691,review_06523
1399049806,review_06524
6523129,review_06525
82875019,review_06526
143961675,review_06527
4360623,review_06528
4088470,review_06529
5070316,review_06530
79644289,review_06531
48708188,review_06532
2118579345,review_06533
6601678,review_06534
47037911,review_06535
2117936082,review_06536
144888545,review_06537
2155293526,review_06538
2114795245,review_06539
3590134,review_06540
2061262021,review_06541
2059696681,review_06542
96803693,review_06543
5555680,review_06544
51896152,review_06545
116803959,review_06546
2697030,review_06547
1709488,review_06548
50562026,review_06549
2150610054,review_06550
27393490,review_06551
31243878,review_06552
90872509,review_06553
3738640,review_06554
152942589,review_06555
2114137481,review_06556
2243139847,review_06557
2109989810,review_06558
3068883,review_06559
153201534,review_06560
50842677,review_06561
107775380,review_06562
2091161899,review_06563
2110440620,review_06564
7659406,review_06565
79891233,review_06566
121175807,review_06567
39833473,review_06568
40177822,review_06569
12304825,review_06570
5027326,review_06571
2262978,review_06572
1999576,review_06573
3657265,review_06574
7960471,review_06575
2703259,review_06576
7548969,review_06577
49433555,review_06578
152733618,review_06579
1980110,review_06580
40160876,review_06581
30163639,review_06582
2088211109,review_06583
2211972,review_06584
145928468,review_06585
52209171,review_06586
66485254,review_06587
51080346,review_06588
28316922,review_06589
143729167,review_06590
16029613,review_06591
2058050238,review_06592
38890154,review_06593
30463403,review_06594
2144247125,review_06595
4493297,review_06596
50429810,review_06597
144482154,review_06598
2080021751,review_06599
24861270,review_06600
13834941,review_06601
6807378,review_06602
47835093,review_06603
2255886022,review_06604
2152123139,review_06605
2144149731,review_06606
2055098888,review_06607
5517032,review_06608
1647210853,review_06609
1400820854,review_06610
90414600,review_06611
144237367,review_06612
79491892,review_06613
2117695434,review_06614
2522524,review_06615
50877490,review_06616
40813600,review_06617
4586955,review_06618
66411338,review_06619
6262474,review_06620
2033769275,review_06621
40481233,review_06622
2152938621,review_06623
144988225,review_06624
2119324525,review_06625
1739306207,review_06626
2069991088,review_06627
2110483065,review_06628
40257399,review_06629
32244279,review_06630
32447054,review_06631
4546587,review_06632
52188095,review_06633
31438726,review_06634
3615739,review_06635
3152861,review_06636
144025675,review_06637
2353869,review_06638
2834122,review_06639
5078839,review_06640
5901391,review_06641
46317771,review_06642
2110616705,review_06643
5899133,review_06644
37794657,review_06645
2147221,review_06646
2108293627,review_06647
1735013364,review_06648
1398831734,review_06649
153228914,review_06650
2147329093,review_06651
6767192,review_06652
48598246,review_06653
1397675379,review_06654
83735609,review_06655
144895113,review_06656
145817746,review_06657
101480037,review_06658
2474250,review_06659
38273416,review_06660
3568942,review_06661
46581743,review_06662
145056810,review_06663
77289770,review_06664
16188971,review_06665
4412814,review_06666
1398020588,review_06667
16658407,review_06668
2268259106,review_06669
2452942,review_06670
3720230,review_06671
2105654510,review_06672
2155470854,review_06673
36021259,review_06674
2530217,review_06675
3840865,review_06676
40574188,review_06677
9847532,review_06678
6272826,review_06679
13560370,review_06680
4575528,review_06681
3665633,review_06682
2095966047,review_06683
1410264203,review_06684
1411611656,review_06685
1402718973,review_06686
3640216,review_06687
4567518,review_06688
3529403,review_06689
2125343242,review_06690
4801797,review_06691
1735584,review_06692
2182388025,review_06693
46493994,review_06694
39303720,review_06695
1993093780,review_06696
2108449239,review_06697
50125699,review_06698
144770393,review_06699
6659985,review_06700
1996787,review_06701
47809995,review_06702
47827779,review_06703
48662483,review_06704
8206761,review_06705
2141243418,review_06706
46604991,review_06707
1390071606,review_06708
36275844,review_06709
32082228,review_06710
2204655019,review_06711
22656688,review_06712
35870105,review_06713
2130280697,review_06714
144417522,review_06715
5171789,review_06716
144419423,review_06717
49175359,review_06718
5761687,review_06719
2240480569,review_06720
2643473,review_06721
113401739,review_06722
1734224,review_06723
48737727,review_06724
4630361,review_06725
2266739983,review_06726
6467299,review_06727
145009143,review_06728
4881143,review_06729
2144562326,review_06730
34688515,review_06731
6923634,review_06732
12600708,review_06733
6228686,review_06734
47732425,review_06735
6032780,review_06736
2152828407,review_06737
33326954,review_06738
6811441,review_06739
144182945,review_06740
1666260553,review_06741
145548691,review_06742
6418417,review_06743
145784888,review_06744
4758999,review_06745
1592308271,review_06746
2111524273,review_06747
1396207560,review_06748
1974518164,review_06749
9467302,review_06750
38434060,review_06751
1678752,review_06752
8044988,review_06753
33596542,review_06754
2109166678,review_06755
4067778,review_06756
6374763,review_06757
4395500,review_06758
144132138,review_06759
1685041,review_06760
38629051,review_06761
39488759,review_06762
2967695,review_06763
2171953336,review_06764
145874869,review_06765
1401614389,review_06766
5633223,review_06767
4318566,review_06768
3327403,review_06769
145948970,review_06770
6413855,review_06771
1659093788,review_06772
4164771,review_06773
38837417,review_06774
13966140,review_06775
2069028655,review_06776
4561278,review_06777
51315898,review_06778
20836915,review_06779
6863432,review_06780
2112280099,review_06781
2047226870,review_06782
2150565119,review_06783
145789197,review_06784
5166124,review_06785
2055691064,review_06786
2165959185,review_06787
35440416,review_06788
2112208556,review_06789
3756920,review_06790
123604265,review_06791
144643105,review_06792
5031377,review_06793
40326189,review_06794
40117368,review_06795
1879538887,review_06796
153356311,review_06797
3769478,review_06798
5926007,review_06799
2108615438,review_06800
145411240,review_06801
2059895267,review_06802
2251797337,review_06803
12930365,review_06804
49102764,review_06805
3707804,review_06806
47145040,review_06807
2623425,review_06808
145634952,review_06809
1768825,review_06810
2334672,review_06811
143615428,review_06812
6642027,review_06813
16332506,review_06814
13002912,review_06815
4279897,review_06816
2155708541,review_06817
1470750151,review_06818
80635263,review_06819
4640756,review_06820
1382846677,review_06821
2198490986,review_06822
6815932,review_06823
37601186,review_06824
2065255196,review_06825
4063893,review_06826
143998072,review_06827
2111182478,review_06828
145728402,review_06829
145971546,review_06830
1753719367,review_06831
4963263,review_06832
2858624,review_06833
27062783,review_06834
144854418,review_06835
6170635,review_06836
12568210,review_06837
40611176,review_06838
3492197,review_06839
6360148,review_06840
39534823,review_06841
49409016,review_06842
4560386,review_06843
1381478989,review_06844
8247755,review_06845
2204814574,review_06846
2165187595,review_06847
2684053,review_06848
72841627,review_06849
3161411,review_06850
50425736,review_06851
122024366,review_06852
93644560,review_06853
2245782325,review_06854
1709041,review_06855
120023604,review_06856
7321572,review_06857
15163209,review_06858
47068161,review_06859
145970294,review_06860
1937246,review_06861
15556852,review_06862
34745239,review_06863
2244290705,review_06864
48785228,review_06865
122380216,review_06866
46594639,review_06867
2058047748,review_06868
5875937,review_06869
1380938569,review_06870
50135827,review_06871
2243539912,review_06872
2249007084,review_06873
51291491,review_06874
2047502489,review_06875
6453907,review_06876
2480856,review_06877
144748608,review_06878
2065060458,review_06879
7903954,review_06880
2168195879,review_06881
39578511,review_06882
120747794,review_06883
1389257068,review_06884
1620425109,review_06885
13026700,review_06886
49392291,review_06887
144124837,review_06888
3712194,review_06889
47508718,review_06890
4063096,review_06891
5617517,review_06892
5582164,review_06893
3665822,review_06894
2108172964,review_06895
1453656116,review_06896
2066150016,review_06897
6895999,review_06898
38273416,review_06899
34637019,review_06900
2050662674,review_06901
31762274,review_06902
81263608,review_06903
8332425,review_06904
3260916,review_06905
6842963,review_06906
2087093621,review_06907
145939342,review_06908
5443948,review_06909
47678025,review_06910
6746325,review_06911
1963261146,review_06912
2609857,review_06913
143837914,review_06914
47490371,review_06915
2169186127,review_06916
3715365,review_06917
145934729,review_06918
89349376,review_06919
2666119,review_06920
5209834,review_06921
7137662,review_06922
2054512929,review_06923
3898645,review_06924
4343816,review_06925
13334016,review_06926
1807951,review_06927
2205756372,review_06928
2116179782,review_06929
101067349,review_06930
2110930606,review_06931
5328555,review_06932
2126643507,review_06933
4427346,review_06934
114387526,review_06935
1398971271,review_06936
35034472,review_06937
4687172,review_06938
116898648,review_06939
2093950876,review_06940
4977946,review_06941
5672962,review_06942
40661714,review_06943
4349017,review_06944
2240126552,review_06945
2108655144,review_06946
47851271,review_06947
2386821,review_06948
6126937,review_06949
48844946,review_06950
4236682,review_06951
1419534345,review_06952
3624757,review_06953
4635509,review_06954
3887140,review_06955
26422687,review_06956
6033180,review_06957
119919846,review_06958
8497316,review_06959
145718020,review_06960
4827271,review_06961
5229683,review_06962
48903175,review_06963
2145909965,review_06964
89663564,review_06965
3782320,review_06966
28089258,review_06967
12964389,review_06968
2116060133,review_06969
2797784,review_06970
2158088329,review_06971
5598465,review_06972
35985506,review_06973
2221900951,review_06974
5462214,review_06975
2076598,review_06976
120727445,review_06977
5924768,review_06978
123187848,review_06979
49403739,review_06980
66275028,review_06981
2859791,review_06982
35159204,review_06983
1404208102,review_06984
33592553,review_06985
2108399231,review_06986
2800338,review_06987
3642316,review_06988
36856144,review_06989
2131850577,review_06990
144436743,review_06991
145277640,review_06992
7752418,review_06993
2049498,review_06994
2142229813,review_06995
32939224,review_06996
6964823,review_06997
9035341,review_06998
2139759261,review_06999
2237486469,review_07000
5319892,review_07001
2188263957,review_07002
2772755,review_07003
1645005987,review_07004
50242984,review_07005
145961079,review_07006
2114164363,review_07007
144563782,review_07008
40913299,review_07009
2130214737,review_07010
7686714,review_07011
81130696,review_07012
2089467258,review_07013
35324616,review_07014
2240868107,review_07015
50238476,review_07016
48265485,review_07017
2117818413,review_07018
2189542407,review_07019
2379372,review_07020
4640165,review_07021
2071165771,review_07022
1705035052,review_07023
25355113,review_07024
151116811,review_07025
1938720,review_07026
6010203,review_07027
2065060458,review_07028
6752560,review_07029
6335909,review_07030
46842761,review_07031
2802633,review_07032
1447071344,review_07033
2322864,review_07034
2087140469,review_07035
39353573,review_07036
16120186,review_07037
48016660,review_07038
4124538,review_07039
9619737,review_07040
50623546,review_07041
35014720,review_07042
2144797147,review_07043
1750922204,review_07044
34193240,review_07045
35582611,review_07046
145773858,review_07047
48895825,review_07048
2153438841,review_07049
2049031414,review_07050
39878888,review_07051
2108740141,review_07052
2149134310,review_07053
6258117,review_07054
32224024,review_07055
144427060,review_07056
52133543,review_07057
2115235853,review_07058
2144070705,review_07059
1768808,review_07060
2081841,review_07061
1402139387,review_07062
4731934,review_07063
11032740,review_07064
143711719,review_07065
2108870978,review_07066
1403258048,review_07067
90005234,review_07068
35663701,review_07069
2148162,review_07070
4743373,review_07071
19291063,review_07072
46941353,review_07073
144579372,review_07074
5563312,review_07075
49207800,review_07076
50285286,review_07077
1422422491,review_07078
46426590,review_07079
2305937,review_07080
1432684284,review_07081
22235853,review_07082
145887933,review_07083
32674553,review_07084
50613838,review_07085
2143485701,review_07086
11632399,review_07087
7704353,review_07088
47055638,review_07089
46402481,review_07090
5252372,review_07091
1398705865,review_07092
2258679771,review_07093
2372066,review_07094
2843079,review_07095
1395474105,review_07096
2112683240,review_07097
2191601,review_07098
49449405,review_07099
1986369061,review_07100
1414120506,review_07101
47308314,review_07102
7199940,review_07103
47217833,review_07104
152998482,review_07105
66682150,review_07106
4262549,review_07107
6186154,review_07108
14488920,review_07109
39310453,review_07110
50587846,review_07111
50232005,review_07112
5180127,review_07113
1402654212,review_07114
66694014,review_07115
70129091,review_07116
2051900644,review_07117
50151146,review_07118
5554482,review_07119
47891294,review_07120
46971082,review_07121
1402765449,review_07122
47546920,review_07123
1398485702,review_07124
10210624,review_07125
2483329,review_07126
2078361264,review_07127
16029613,review_07128
11128872,review_07129
6985402,review_07130
145221896,review_07131
5561243,review_07132
2114022512,review_07133
1420466110,review_07134
4254033,review_07135
3351408,review_07136
101958202,review_07137
87078886,review_07138
7412048,review_07139
6288349,review_07140
47171442,review_07141
4054703,review_07142
118331139,review_07143
48394933,review_07144
6068859,review_07145
2269444,review_07146
145336801,review_07147
89880501,review_07148
14244989,review_07149
50053163,review_07150
2249729113,review_07151
101134130,review_07152
6442889,review_07153
6362233,review_07154
32439670,review_07155
3755480,review_07156
2168575767,review_07157
6876495,review_07158
48759555,review_07159
2029695204,review_07160
4789102,review_07161
145102437,review_07162
48496686,review_07163
145637993,review_07164
2163160308,review_07165
2109218921,review_07166
19262604,review_07167
47211830,review_07168
103245682,review_07169
32553531,review_07170
7804757,review_07171
23625176,review_07172
15084411,review_07173
3541239,review_07174
1910562,review_07175
47031679,review_07176
40538908,review_07177
5019688,review_07178
2115601266,review_07179
2036917,review_07180
144275117,review_07181
2701771,review_07182
2112600990,review_07183
3175567,review_07184
1438284932,review_07185
144520252,review_07186
2154477025,review_07187
143852219,review_07188
49268159,review_07189
5735961,review_07190
1619133511,review_07191
48163828,review_07192
3176756,review_07193
6238832,review_07194
50509528,review_07195
4822278,review_07196
153301351,review_07197
2007882959,review_07198
152378719,review_07199
47066224,review_07200
3237242,review_07201
4720789,review_07202
38739012,review_07203
2578145,review_07204
1684646,review_07205
3100952,review_07206
2382657,review_07207
3365949,review_07208
6087856,review_07209
6360148,review_07210
20616074,review_07211
35150586,review_07212
3448730,review_07213
1864009817,review_07214
2960777,review_07215
31554643,review_07216
144322275,review_07217
5040255,review_07218
1387181507,review_07219
3571791,review_07220
2565380,review_07221
2456822,review_07222
5456452,review_07223
144295743,review_07224
4869158,review_07225
32767334,review_07226
2238767594,review_07227
1855481703,review_07228
3918721,review_07229
2247249249,review_07230
14283944,review_07231
2109555245,review_07232
38920872,review_07233
153108652,review_07234
6628758,review_07235
4921947,review_07236
49348349,review_07237
35717802,review_07238
38099147,review_07239
2234201107,review_07240
47643760,review_07241
46240324,review_07242
2382627,review_07243
1416384600,review_07244
9069376,review_07245
6343216,review_07246
4585802,review_07247
33767823,review_07248
39825696,review_07249
82961396,review_07250
40523543,review_07251
5359913,review_07252
145596110,review_07253
1398880390,review_07254
5132099,review_07255
1515590482,review_07256
152765178,review_07257
36126151,review_07258
1395581750,review_07259
8886015,review_07260
144199896,review_07261
2116429344,review_07262
152142984,review_07263
143644531,review_07264
6759743,review_07265
12921681,review_07266
2108380758,review_07267
2152515275,review_07268
2991519,review_07269
2111308347,review_07270
2257698300,review_07271
2718651,review_07272
2111083705,review_07273
49890547,review_07274
3645808,review_07275
122684364,review_07276
5134824,review_07277
48504959,review_07278
35445888,review_07279
6857453,review_07280
4817004,review_07281
153686470,review_07282
6396051,review_07283
1749555833,review_07284
2109251842,review_07285
13943729,review_07286
5205948,review_07287
2149134310,review_07288
145506832,review_07289
7465834,review_07290
5468153,review_07291
3453733,review_07292
2078224387,review_07293
7446832,review_07294
40553287,review_07295
12432480,review_07296
47752513,review_07297
36128664,review_07298
33513681,review_07299
50638941,review_07300
38948807,review_07301
50326061,review_07302
11657993,review_07303
32501170,review_07304
14162350,review_07305
2109396517,review_07306
7588679,review_07307
1787190,review_07308
35255164,review_07309
1399000075,review_07310
31754330,review_07311
2151029547,review_07312
13834941,review_07313
2239881770,review_07314
2414142,review_07315
47682316,review_07316
47768218,review_07317
49812942,review_07318
49623410,review_07319
2216129,review_07320
143638957,review_07321
134909078,review_07322
2055328969,review_07323
4976555,review_07324
24195448,review_07325
23217095,review_07326
2109951131,review_07327
2260523016,review_07328
3045206,review_07329
40845251,review_07330
1754089,review_07331
5229683,review_07332
2247505439,review_07333
1709482,review_07334
2100339799,review_07335
143913177,review_07336
145208389,review_07337
1785406529,review_07338
145566793,review_07339
2118309060,review_07340
2144247754,review_07341
1786385081,review_07342
144016011,review_07343
1382349598,review_07344
2158105924,review_07345
7846809,review_07346
2028369717,review_07347
144616218,review_07348
2106418615,review_07349
3983736,review_07350
34767233,review_07351
2051219883,review_07352
49724454,review_07353
114756777,review_07354
8760576,review_07355
6762859,review_07356
2158268745,review_07357
6756780,review_07358
3602469,review_07359
50156368,review_07360
16057913,review_07361
65799695,review_07362
5973140,review_07363
102197474,review_07364
48902027,review_07365
4562000,review_07366
47995639,review_07367
32151476,review_07368
6686206,review_07369
35580253,review_07370
3219886,review_07371
143729189,review_07372
1739875,review_07373
10342381,review_07374
2345987,review_07375
2114168170,review_07376
2094509874,review_07377
4858101,review_07378
5970155,review_07379
7395523,review_07380
6149640,review_07381
102901269,review_07382
1895527,review_07383
88622876,review_07384
144566126,review_07385
46941353,review_07386
7755594,review_07387
2145793836,review_07388
2117293963,review_07389
1413798349,review_07390
4291209,review_07391
31821961,review_07392
151474782,review_07393
66607874,review_07394
1887610,review_07395
2946890,review_07396
27071245,review_07397
108729699,review_07398
50486626,review_07399
47101236,review_07400
2109076363,review_07401
145578412,review_07402
1400066635,review_07403
2157151831,review_07404
1401372770,review_07405
6620116,review_07406
4144296,review_07407
38541383,review_07408
1820927257,review_07409
3683768,review_07410
6292187,review_07411
5221491,review_07412
2763802,review_07413
112955312,review_07414
1404022466,review_07415
119094469,review_07416
48261197,review_07417
10712782,review_07418
144575980,review_07419
52180653,review_07420
2139623913,review_07421
5634582,review_07422
121153833,review_07423
3818753,review_07424
2144223454,review_07425
93281039,review_07426
40205699,review_07427
2110787286,review_07428
40531069,review_07429
6413288,review_07430
5586758,review_07431
4016205,review_07432
143943092,review_07433
82393828,review_07434
1750932501,review_07435
2047855558,review_07436
118327662,review_07437
13383373,review_07438
49556137,review_07439
31972335,review_07440
2707452,review_07441
145228493,review_07442
88428474,review_07443
35402109,review_07444
28723523,review_07445
8945760,review_07446
50829417,review_07447
145085379,review_07448
31846316,review_07449
143610125,review_07450
4650231,review_07451
50707618,review_07452
144880112,review_07453
10438331,review_07454
1825666610,review_07455
5913963,review_07456
2136347665,review_07457
2115238887,review_07458
49236558,review_07459
119025103,review_07460
8427787,review_07461
12644471,review_07462
3722092,review_07463
26329426,review_07464
16360416,review_07465
39451663,review_07466
90091353,review_07467
97697049,review_07468
14308011,review_07469
46255144,review_07470
46192641,review_07471
47671493,review_07472
2143422864,review_07473
1390160527,review_07474
29868860,review_07475
2119054511,review_07476
1925315,review_07477
2212899186,review_07478
2144152753,review_07479
3831390,review_07480
2011328314,review_07481
20534667,review_07482
37534577,review_07483
47471768,review_07484
2511712,review_07485
13000015,review_07486
2961596,review_07487
4088574,review_07488
49468878,review_07489
144792619,review_07490
147073192,review_07491
145124638,review_07492
8657099,review_07493
1944060,review_07494
6241857,review_07495
2151480856,review_07496
48044545,review_07497
6163142,review_07498
2082486,review_07499
6714018,review_07500
48114962,review_07501
2647623,review_07502
2183896703,review_07503
15781645,review_07504
39636170,review_07505
48798707,review_07506
3436778,review_07507
4145560,review_07508
1747075,review_07509
5153116,review_07510
32627607,review_07511
21572050,review_07512
2135943392,review_07513
2889949,review_07514
1397985540,review_07515
50819638,review_07516
145101025,review_07517
32826614,review_07518
40539486,review_07519
14724563,review_07520
2131925,review_07521
40486701,review_07522
2048997603,review_07523
2329545,review_07524
1473625027,review_07525
2143977558,review_07526
41053099,review_07527
145784777,review_07528
1968806,review_07529
2069991088,review_07530
92671954,review_07531
2152918213,review_07532
2111823992,review_07533
2098031,review_07534
5282661,review_07535
2108705782,review_07536
145623891,review_07537
48766196,review_07538
2108637609,review_07539
1388372395,review_07540
104944472,review_07541
2000754548,review_07542
145230547,review_07543
2942901,review_07544
46192641,review_07545
4063893,review_07546
36770883,review_07547
145195162,review_07548
8831554,review_07549
33116961,review_07550
50382248,review_07551
9635551,review_07552
2034899,review_07553
5535070,review_07554
40518517,review_07555
10108449,review_07556
3566147,review_07557
3974563,review_07558
144381946,review_07559
1410201073,review_07560
2210600436,review_07561
2348239906,review_07562
46317464,review_07563
32524915,review_07564
143646361,review_07565
38128113,review_07566
46335259,review_07567
1665041245,review_07568
6345278,review_07569
145776045,review_07570
2038021231,review_07571
2270407,review_07572
35606223,review_07573
48625687,review_07574
8114311,review_07575
2666119,review_07576
2014609,review_07577
47455348,review_07578
4943300,review_07579
1410176893,review_07580
46758755,review_07581
4836320,review_07582
2986611,review_07583
2463672,review_07584
3203751,review_07585
8020352,review_07586
49123312,review_07587
1398916569,review_07588
2247066187,review_07589
49238861,review_07590
6661522,review_07591
39732383,review_07592
5913132,review_07593
32546039,review_07594
2246502512,review_07595
2106274192,review_07596
1745566,review_07597
39227905,review_07598
143757006,review_07599
38403602,review_07600
2314290,review_07601
35245507,review_07602
1397977360,review_07603
87235552,review_07604
8677659,review_07605
11213167,review_07606
2026729518,review_07607
1405405238,review_07608
2389950,review_07609
6609463,review_07610
2813340,review_07611
48203045,review_07612
3626530,review_07613
6890742,review_07614
4764439,review_07615
2266306023,review_07616
14445480,review_07617
144001294,review_07618
144548786,review_07619
2557564,review_07620
2111513,review_07621
144341545,review_07622
144582445,review_07623
134543231,review_07624
14533062,review_07625
2119016828,review_07626
49681346,review_07627
47994431,review_07628
32381203,review_07629
2145302119,review_07630
2242875048,review_07631
2056164250,review_07632
1899155,review_07633
3615353,review_07634
1399328135,review_07635
121955557,review_07636
3316620,review_07637
34960063,review_07638
1680938,review_07639
32590735,review_07640
2232262,review_07641
48931813,review_07642
12679010,review_07643
32073337,review_07644
40483536,review_07645
4939821,review_07646
143929828,review_07647
144795960,review_07648
4924457,review_07649
38110655,review_07650
2315289643,review_07651
2108203162,review_07652
3100223,review_07653
2258679771,review_07654
49420646,review_07655
3445062,review_07656
6167905,review_07657
2078874257,review_07658
145952769,review_07659
50637262,review_07660
1453024981,review_07661
2161037564,review_07662
3633886,review_07663
2258036,review_07664
138627824,review_07665
1861681,review_07666
2081454260,review_07667
152677824,review_07668
6800940,review_07669
7526895,review_07670
10682672,review_07671
3507379,review_07672
83079946,review_07673
144783364,review_07674
1404937105,review_07675
15606846,review_07676
48587129,review_07677
3859288,review_07678
40661459,review_07679
2436756,review_07680
144442461,review_07681
50780415,review_07682
2724201,review_07683
4036712,review_07684
144100716,review_07685
144048320,review_07686
2861959,review_07687
2147787,review_07688
48169456,review_07689
2377945,review_07690
2785170,review_07691
2059391735,review_07692
4613335,review_07693
11705552,review_07694
16232463,review_07695
13090392,review_07696
144860830,review_07697
1393650672,review_07698
2110123075,review_07699
48771317,review_07700
92387324,review_07701
144425777,review_07702
97360597,review_07703
145781356,review_07704
2075394111,review_07705
2110962504,review_07706
4340192,review_07707
8253950,review_07708
51084955,review_07709
1392215474,review_07710
2146027093,review_07711
2151235880,review_07712
2124879022,review_07713
36091618,review_07714
1685330,review_07715
5166358,review_07716
3587980,review_07717
48845167,review_07718
47559024,review_07719
47217217,review_07720
3575481,review_07721
48167118,review_07722
8342075,review_07723
40804183,review_07724
49846699,review_07725
79815969,review_07726
120026279,review_07727
38724125,review_07728
14428484,review_07729
153218590,review_07730
5875864,review_07731
6337218,review_07732
87898258,review_07733
5575223,review_07734
145822614,review_07735
48422350,review_07736
47695062,review_07737
2007565265,review_07738
5223289,review_07739
2110751000,review_07740
1596553520,review_07741
2633759,review_07742
2118441100,review_07743
2152953322,review_07744
39157148,review_07745
122450536,review_07746
49830907,review_07747
1783693,review_07748
153225408,review_07749
2112808406,review_07750
96803693,review_07751
4196711,review_07752
2256827480,review_07753
46413043,review_07754
3575173,review_07755
4383593,review_07756
3809431,review_07757
2534038,review_07758
49437168,review_07759
4847321,review_07760
2254129176,review_07761
1832206,review_07762
6755011,review_07763
4420912,review_07764
5425881,review_07765
2057905615,review_07766
47792304,review_07767
2935254,review_07768
13193668,review_07769
3112067,review_07770
1816709975,review_07771
38373270,review_07772
2068881975,review_07773
145254415,review_07774
1416445795,review_07775
4994942,review_07776
47602044,review_07777
5228178,review_07778
2051962480,review_07779
3750915,review_07780
5482258,review_07781
2091763801,review_07782
3856723,review_07783
1491572531,review_07784
40494778,review_07785
48664336,review_07786
145459162,review_07787
13207591,review_07788
2099273643,review_07789
48704810,review_07790
92400697,review_07791
4862026,review_07792
50365585,review_07793
2144224529,review_07794
6183633,review_07795
2140382765,review_07796
49347209,review_07797
4739724,review_07798
34110181,review_07799
15301419,review_07800
35445040,review_07801
7545523,review_07802
66944469,review_07803
2184213913,review_07804
46376495,review_07805
145857021,review_07806
2145730569,review_07807
16665496,review_07808
50664327,review_07809
151406641,review_07810
144855834,review_07811
3054747,review_07812
2125120757,review_07813
143628849,review_07814
3248884,review_07815
9141208,review_07816
9906017,review_07817
20772560,review_07818
144835781,review_07819
3645234,review_07820
4193551,review_07821
1957978944,review_07822
1869077,review_07823
2053250912,review_07824
32673076,review_07825
6597401,review_07826
2114620790,review_07827
3954300,review_07828
2158294494,review_07829
144767909,review_07830
6615805,review_07831
5462214,review_07832
2777954,review_07833
51002135,review_07834
5866833,review_07835
9675266,review_07836
3551494,review_07837
6626836,review_07838
108197129,review_07839
2158506000,review_07840
1814677,review_07841
4338419,review_07842
1403878118,review_07843
14196757,review_07844
34132109,review_07845
6526007,review_07846
2086761956,review_07847
38622491,review_07848
144799661,review_07849
2111768537,review_07850
13022954,review_07851
2134961986,review_07852
2056215794,review_07853
113857029,review_07854
7485466,review_07855
2149310572,review_07856
51148505,review_07857
4532381,review_07858
6646186,review_07859
143839936,review_07860
1402847196,review_07861
3716591,review_07862
2146155268,review_07863
8651492,review_07864
35198477,review_07865
8092749,review_07866
47897472,review_07867
6150826,review_07868
144100855,review_07869
4336527,review_07870
3643538,review_07871
1957406,review_07872
39648896,review_07873
4203386,review_07874
4681242,review_07875
2053084055,review_07876
2436806,review_07877
1781620042,review_07878
94708646,review_07879
1498531417,review_07880
31700537,review_07881
143692803,review_07882
47328440,review_07883
81262520,review_07884
2866962,review_07885
6737160,review_07886
34758418,review_07887
1690737,review_07888
4360829,review_07889
10717343,review_07890
47875021,review_07891
1388409790,review_07892
1409702669,review_07893
2020932,review_07894
2221145850,review_07895
2054543166,review_07896
12793873,review_07897
1921764,review_07898
2005495488,review_07899
6662981,review_07900
1962368056,review_07901
152441020,review_07902
144296895,review_07903
2147787,review_07904
4386189,review_07905
48294637,review_07906
2056780007,review_07907
39279978,review_07908
39513038,review_07909
16091958,review_07910
1684129,review_07911
6911280,review_07912
6595863,review_07913
144795960,review_07914
5328671,review_07915
3792095,review_07916
34808840,review_07917
2047532976,review_07918
7757461,review_07919
3756920,review_07920
3582372,review_07921
37530422,review_07922
39553919,review_07923
39432369,review_07924
2072419100,review_07925
2145278115,review_07926
52169987,review_07927
6641775,review_07928
120724342,review_07929
152454076,review_07930
2616128,review_07931
2089762154,review_07932
153898388,review_07933
144730494,review_07934
2243784392,review_07935
153169438,review_07936
134362880,review_07937
1491634875,review_07938
2776975,review_07939
49926133,review_07940
3898341,review_07941
1707789,review_07942
40193716,review_07943
3527819,review_07944
39176807,review_07945
8344579,review_07946
39750190,review_07947
1397989964,review_07948
15585417,review_07949
49039208,review_07950
120542200,review_07951
3902735,review_07952
145845917,review_07953
144967583,review_07954
2694171,review_07955
144257501,review_07956
46531107,review_07957
3630464,review_07958
4225120,review_07959
2162666,review_07960
46221180,review_07961
2143850241,review_07962
1402526120,review_07963
4000127,review_07964
144116102,review_07965
1818316,review_07966
153128879,review_07967
5173577,review_07968
14207637,review_07969
35215583,review_07970
39756055,review_07971
145841798,review_07972
145016078,review_07973
3286873,review_07974
145929920,review_07975
1622745002,review_07976
2153245442,review_07977
8404184,review_07978
2240574,review_07979
153536778,review_07980
6583903,review_07981
93247913,review_07982
4167771,review_07983
2110870542,review_07984
1992681025,review_07985
1804202,review_07986
47984575,review_07987
144942734,review_07988
38844889,review_07989
145787366,review_07990
32690321,review_07991
2331198,review_07992
31449243,review_07993
2129499102,review_07994
2003184297,review_07995
2112666526,review_07996
4442130,review_07997
