editorId,journalId
editor_04755,9041be24-03dd-41f0-94bf-df1a1c962a28
editor_04756,606196b9-0c18-4d2a-9959-9b2a980ff14d
editor_04756,9d8a9cc8-de4c-4202-bab2-301f203a15b9
editor_04757,918b16fe-a2ab-4b29-b0bf-afcabd2fa666
editor_04757,7eff053c-bb51-49a1-beec-09a15aa6428b
editor_04758,d906f6a7-deae-4d81-80f1-af0bffcf3a06
editor_04758,5c1b6b09-1246-465e-b292-b96a4e4c179c
editor_04759,8a7229c5-9b06-4c3e-b56a-a5c3af215fc7
editor_04759,3b4e0d11-3211-4ead-848c-99928b5ef30e
editor_04759,12be30c9-5ddf-49b3-bed9-d9fe5fcd9a19
editor_04760,02553e43-8a20-43e5-aa6e-fefe802f54af
editor_04760,5b329273-3250-4832-843c-030bb02a8734
editor_04761,86501c26-753e-4935-8976-b57d5426318d
editor_04762,36cd9dce-74c9-49f2-a42b-b51fc30bcb46
editor_04762,c79aa48a-5be0-4cc6-851b-549f1cf3df25
editor_04763,01204f20-b2c8-4ef5-bdd2-5ec3250a5438
editor_04764,4ac34e44-4067-482d-b13b-10677d74e1ee
editor_04764,7101fb84-a263-47ee-80ff-743ece1018d3
editor_04764,4672b2e0-de9c-4a4c-8275-1ac1064050e3
editor_04765,b0d25bcd-e86c-46de-a7e5-821ee497a4ff
editor_04766,5a5c57f0-8a1a-42e5-852c-75e4a107c103
editor_04766,ea0d0233-5a4b-49be-9401-5c8323ae0f5a
editor_04767,1e754fb0-02db-4c60-9b1d-97ccba21de69
editor_04768,2387b114-69fa-4cb7-92e5-bdc2451c1150
editor_04768,3619228e-ba09-42b2-8ba7-f0001b7768f0
editor_04769,0435c4ae-c58e-4891-90a4-48f5638eada2
editor_04770,77e3fc20-2a7a-41df-a06d-4d80d9223e04
editor_04770,cdcce728-9c92-47e6-a05b-d913b8bc7c85
editor_04771,aa230c1a-6afd-4c18-ae2a-6374ead9e5ed
editor_04771,892f3272-9af6-487e-a039-6f33565bc93a
editor_04772,0d8fd143-8231-46d1-b4c3-2366227e6e34
editor_04772,a71ca720-16ee-4930-9112-7e88084f2312
editor_04772,a0c45882-7c78-4f0c-8886-d3481ba02586
editor_04773,9022e356-13cd-4b20-b9c8-b71402126832
editor_04773,5d003ec4-d27d-4f30-a08c-293103dca36f
editor_04773,d45c1b1e-6745-4ce0-8110-f3a53cf52d6e
editor_04774,0fe66fba-fbae-4230-afc2-1ec945024c86
editor_04775,d1997ea9-9d41-4458-9280-94feb013bd15
editor_04775,0f094786-7137-4564-9681-26ed9f01071e
editor_04776,d4be572a-42ce-4560-9c45-48e0881534f6
editor_04777,cc124a8d-f3a0-44cc-85b4-6a1a6ffdd673
editor_04777,65e58b80-9699-4da6-bd60-929b57b8533d
editor_04777,b08588b2-9ba8-4469-a6d4-f0b88977b64f
editor_04778,0633bf80-1e2c-4277-8ca0-68c3e588d277
editor_04779,6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a
editor_04779,fa2fe3ef-bf75-49e2-b720-ea7c510b2d66
editor_04779,0473502f-71fa-4945-8e3a-5c0618a4ec32
editor_04780,9971228a-8c52-49a4-9dc3-b1054b002b43
editor_04781,a82c6245-8223-4542-a61a-122eadde10fb
editor_04781,7946ed64-b41c-474b-bcba-636664f5df02
editor_04782,3a03ba01-0b0e-4eff-868f-43e4e197ba11
editor_04783,3f47b086-88ae-45dd-a8fb-c831f3d57938
editor_04784,9d5ae1e3-eb86-4933-94cf-79d200eb9ef2
editor_04784,4e6d067b-67a9-4c4c-886f-9ae510c6df38
editor_04785,ba12d37f-ecd3-47c2-a173-22fb1bae2ece
editor_04786,42a95f72-e74e-4b59-a4e0-3afae6e109c2
editor_04787,e9256dd3-be3a-4cc1-8c58-f046aea49466
editor_04788,39058e09-c13a-4545-a8a3-a75581460bc2
editor_04788,9f814bbe-0b77-43ab-b0b8-61ba1b86ca52
editor_04789,80b5e4f5-0700-4f5d-be48-a2d4b6303bf3
editor_04789,8c639d61-cf6d-475a-849d-a2dcc8ddd9af
editor_04790,175cd389-c5bd-489e-a4d3-a03010e52343
editor_04791,544da235-0ff3-407e-94b6-585bc3e22cc2
editor_04791,c83b9419-bf08-4a35-bcf8-798b2508a205
editor_04791,6bb13a99-a7dd-4236-9732-782baaeb6c52
editor_04792,247cac2c-d387-4a11-acb8-59fcae2e52b0
editor_04792,efad5e01-e2cf-44e8-9cfa-c5d9634707fc
editor_04793,ae29e3aa-8f3c-43e4-9e35-9aa28605ddc6
editor_04793,abe6cf08-ec8e-4811-8849-f2afeebf4ba1
editor_04794,b70aa58a-3cea-4c83-b325-0a65601594d7
editor_04794,25d7ea1e-7247-4f06-be19-cbe00f14a845
editor_04794,eadb0099-7da7-40f3-8b8c-e54bac530278
editor_04795,455616dc-83af-478f-b1cc-dd0e9754f5e3
editor_04795,79644985-a91b-42a7-ac72-bb961c283f5e
editor_04796,f8476eea-945b-481c-a9da-63153cb86df8
editor_04796,8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91
editor_04796,949aebe2-ede9-4337-9595-34ede95956cc
editor_04797,1b58d148-628b-4454-8afe-ab7c977f93d8
editor_04797,dab16062-532c-4608-8807-670e86db7dbb
editor_04797,aaf4c77b-c663-4009-862d-da25e19dfed2
editor_04798,a210e09f-0ea1-4863-bc9c-75ddc51197ac
editor_04798,b59fa9e3-05d2-4929-9eae-a248b765d3cc
editor_04799,5d003ec4-d27d-4f30-a08c-293103dca36f
editor_04799,8c9a9e1b-acf2-4274-8d73-6ea0ecd11fd1
editor_04800,e2d4daf5-df00-4097-bf22-91709312868a
editor_04800,472fe64a-ea91-4506-8d2d-4c9a9374e1ea
editor_04801,1c60c14e-1b6e-4198-a3de-545707da4d81
editor_04801,8c36c300-10f5-4008-ae53-6371fcc3030d
editor_04802,90115704-6d12-44a4-917e-04d026a24476
editor_04802,5e64db58-a24f-470c-b866-8e18e0cd1a4d
editor_04802,1cb2de36-251d-439b-b464-86bb97907c14
editor_04803,b51957b7-4494-46ef-895f-d2dc3e6a1049
editor_04803,1f5164a6-54c8-4b23-bc6a-cef488c1c528
editor_04803,ae80de38-3e1b-44aa-b965-93e598400d67
editor_04804,5c46efbd-f275-47b8-ad30-d2a8a733415a
editor_04804,4672b2e0-de9c-4a4c-8275-1ac1064050e3
editor_04805,baa2e474-9b77-4f6c-994b-6f1c06ed2408
editor_04805,22c9862f-a25e-40cd-9d31-d09e68a293e6
editor_04806,1caabc5e-b06a-4ba8-bccd-8d3b71322232
editor_04806,38bd3c75-0709-491e-87bf-ad6a79c96155
editor_04806,7474c4a0-75d9-4105-9809-8e7d5201c5e1
editor_04807,d626e7bf-3cdf-4b04-bedc-a70cba4359da
editor_04807,1ffebfaa-0a44-4f3d-b0cd-ef31883a88f4
editor_04808,5e1f6444-5d03-48c7-b202-7f47d492aeae
editor_04808,95311799-c8e1-4462-b488-455e57eaee87
editor_04809,e6bfdcb4-2a51-40d0-bba8-df275f223711
editor_04809,ba627f0e-abf9-4f01-8146-73118f4ebaf9
editor_04809,0fa2e55f-3294-4f5b-9149-e6156f712335
editor_04810,8cc01d99-1fea-48d2-95b1-caa883969d6c
editor_04810,5b12c785-cf12-40ca-b4d1-aefd13b26e39
editor_04811,edf218ab-5799-4f63-92db-e9bb3f362834
editor_04811,a990ee76-444c-4bda-b714-df4dad0efa5d
editor_04811,c219db90-f442-445a-957e-296100a47ea5
editor_04812,979d22f9-7cd3-4640-80c3-5971b4f382ed
editor_04813,3153821a-855b-448c-bd0b-b40b4c5f4f91
editor_04814,781dff21-46ba-48d7-a94e-88af9fcbdcfd
editor_04814,1f5164a6-54c8-4b23-bc6a-cef488c1c528
editor_04814,0633bf80-1e2c-4277-8ca0-68c3e588d277
editor_04815,ef1356d5-69c7-484e-a110-3efae1e93ecc
editor_04815,3bd415e4-bf07-46da-b0d0-450452605670
editor_04816,2e2fed97-17e5-488e-9efa-833a387a842d
editor_04817,744d2ff9-76f1-4f43-be2a-45775418e1a2
editor_04817,6c2ef016-936e-4f16-bc1f-a931f0bd59a3
editor_04817,eed6c5ed-9ea5-4b19-8911-675b033a51dc
editor_04818,331605ec-75e7-458b-9d8d-79b8ebebe581
editor_04818,e940bdf3-601c-415d-95ed-9c0197737d03
editor_04818,42226ffd-4597-4ea8-8cd6-b68bc7728cd0
editor_04819,ce12bcf2-f688-4da9-bd1a-9a301eeaf10b
editor_04819,1bb63b2b-3f57-4387-aaf6-b2a33dfcdcc5
editor_04819,00a53fa3-c5b9-46f7-bd62-cf267dfc9da1
editor_04820,7b2adce0-d53f-49d6-8784-b0645604fe62
editor_04821,b08ea587-1a31-4dd8-830c-012bf20a7337
editor_04822,ed29e34d-f5a1-46d1-aa25-10e20a98f063
editor_04823,853ef443-75ff-4d03-adbe-8026fcf7c7b0
editor_04823,0681072f-5b18-4e98-94de-7cd09d86b5e0
editor_04824,46c7898d-b8d7-4a91-afbb-f6ec48ff4ae5
editor_04824,38637b62-4047-4fcf-96c9-e7756a775739
editor_04825,c4c9c1ee-07f9-458c-bca9-018e0d87bb8d
editor_04825,6b580e52-ab9e-4c31-92cb-c50646bbcd7c
editor_04825,78f0693c-2254-425e-9816-0af30e467821
editor_04826,3dd218aa-dc9d-41c7-bf4b-e9f86f1d86d9
editor_04826,34ed7eb1-dd14-4a83-b070-42904b80c0fa
editor_04826,f32b7322-b69c-4e63-801d-8f50784ef778
editor_04827,111644b3-f1fb-4efa-a7cf-9a6b74af6da5
editor_04827,c7bbca07-9604-48a6-85d8-512fa663722e
editor_04828,b72b2eb1-ed8b-48f2-ac7d-abf36571f45b
editor_04828,70711ede-d1ca-426a-9285-a1dee4305177
editor_04829,aa06d038-4db2-4d34-a660-be35ff62d392
editor_04829,8ffda0cc-1469-4be4-8c2c-c38ab14b22c3
editor_04830,4dc81ee6-697e-486c-a887-83ff03a12d75
editor_04831,8dea56ff-1fb7-4dcd-9cd9-b6c18d7fcf8c
editor_04831,54aca59a-f906-42b2-a54f-d50f044aa9e6
editor_04832,2360b2ce-5340-4b89-b7d1-b4132d911e39
editor_04833,82f7a62b-9747-4f4c-91ad-166f6a317d5d
editor_04834,18fdb0f0-d50f-4f14-aeb1-ec1ebd2376ee
editor_04835,1d10a396-3610-4c48-8842-c9b27f9ff55a
editor_04835,dea8d7a8-c89e-4de9-bde3-0787594a055f
editor_04836,a96c87df-336b-4d8c-9b4a-8c4fe54998db
editor_04837,c9e16b3c-2fdf-4b4c-82bf-5cdf3d3435b7
editor_04838,7b1fdd86-df9b-4e96-9348-7170adfca587
editor_04838,ea0d0233-5a4b-49be-9401-5c8323ae0f5a
editor_04839,c26ed543-9095-40f8-82f9-d7869f80b7fc
editor_04839,52e52381-3a21-433a-9ab9-1f3fcd40e267
editor_04839,62924b2a-8fb8-4b93-92c6-735516b49af0
editor_04840,069e05e7-ca35-41d0-a8c7-bdc9ec6a82af
editor_04840,43dbdc86-99cb-405f-8a2f-78ca5a0300ee
editor_04841,260e0086-bc86-43de-b7df-fa2c683c0996
editor_04841,e6216b43-2428-4aaf-8101-b40e1dfd2810
editor_04842,abc0c598-b988-4841-a8c5-65bfa6f3df77
editor_04843,de16002a-77c3-4d03-9348-5a1813238e0b
editor_04843,f721bece-50ee-4111-b923-22e5c137391c
editor_04843,2b84bdaf-f505-49f1-ab77-acc7693f6a55
editor_04844,ad4cec5b-a204-456e-be62-040d70642ec8
editor_04844,bef27cb4-6494-40ea-af08-2ef6beb8b445
editor_04844,045d5b3e-5df3-4846-a6dc-a568a138f4cb
editor_04845,02f49d02-9369-4b46-91ce-684e5b6d1d9d
editor_04845,7de75609-e3d4-4522-8461-d3ef09c6b9ab
editor_04845,80f85f47-9f79-4683-b9e0-9df43c2cc065
editor_04846,09b0b51d-d7ec-4963-bdb1-cab388c49830
editor_04846,66a2a80a-90f1-4c5a-8798-1be97c318574
editor_04847,a210e09f-0ea1-4863-bc9c-75ddc51197ac
editor_04847,17102dc9-62f8-439b-a686-2f358d76c9dd
editor_04848,dc4a5312-129e-4717-a8f8-f73b8b9e0561
editor_04848,6fc7c44c-47ea-45b4-8687-7fcfb323c563
editor_04848,f7e365bb-773d-4b9e-bdfe-3062bdeeb709
editor_04849,5b97da83-0106-4e9f-aef2-4c3006afbb2c
editor_04849,2c848e20-374c-474b-a180-a4e0cf3cf947
editor_04850,3120f100-cfa2-4130-bd3d-fc7b1a04ca48
editor_04850,aa746a02-d187-42c2-bdf9-df6a5d4e648c
editor_04850,fff10550-5983-4f25-b97b-7f2fd58022fc
editor_04851,52d976ef-ee21-403d-b8f5-d61cee0e58fb
editor_04851,124f0aa1-3f37-4b24-82bd-5592a4e5233e
editor_04851,1617f5c3-5410-462d-91c9-7aa8ced2d91d
editor_04852,de349908-8cc2-4f13-bd87-f800857e7d59
editor_04852,a9e62b74-ad0f-4ab8-adc2-aa68d239bbc4
editor_04853,8c23a1c5-cdf7-4cc9-94ff-287aaed63749
editor_04853,b4c7d57f-9dc4-4265-9e74-0e493601db26
editor_04853,7c832ea7-321d-4d93-bbaf-281e9d6649d7
editor_04854,8664a0b8-3299-4a1d-9df4-01cbfb1ed679
editor_04854,f1120ea3-efbf-429e-ba1b-d51aafc6000b
editor_04854,33a3a6f1-cd60-4248-bbd4-c85fe26b801a
editor_04855,c0047299-4a6a-4b3f-a6f6-e89a0ab88470
editor_04856,7a7dc89b-e1a6-44df-a496-46c330a87840
editor_04856,36e23d82-77c9-4076-9c69-a80c3aa35969
editor_04856,2c3b151a-3584-492e-bda7-40c70dccaf72
editor_04857,242e875e-dbe4-4ae3-9f24-41af93209e02
editor_04857,c905e879-44d5-4d23-bfe7-8c25e7d83c08
editor_04858,3e3fb1ae-7d3b-430c-9f51-5d7b4f6906e0
editor_04858,42b46fd1-e1f9-4cb0-a835-69029b1aaaa0
editor_04859,009bf25d-4bf4-470e-af03-7580910f0e01
editor_04859,0d163a16-0683-459b-969c-29a1ab22d167
editor_04860,9a911313-3bd0-4bbb-9591-16bf4fc5f24c
editor_04860,c387714e-d6d7-4d25-bbf8-173fee242521
editor_04861,e90ec288-bb87-462f-9a2a-9d49aebebb7c
editor_04861,bc7e8442-1b7b-4292-aa69-f0c2a3cdc985
editor_04862,69eb0845-348f-4911-86c6-dd7adcfe1508
editor_04863,41b9fb21-e0f4-4304-8584-f1541bdd7efc
editor_04864,f1120ea3-efbf-429e-ba1b-d51aafc6000b
editor_04864,9d4d5a77-8e41-4e91-bd4a-d55553fcc957
editor_04865,4aac6151-4e52-4a07-b0e7-68b1fdb03117
editor_04866,7b513833-6bbd-412f-a260-5f15a0fd4a14
editor_04867,46d50d23-489c-4824-b13a-a19be5c98b0a
editor_04867,402a54fd-b39b-43aa-bfa8-052f6f313616
editor_04868,7bd680f1-8e43-47f5-a995-6da670af9e0a
editor_04868,a25f0f0c-6f67-4e9b-8f42-ffddbf2b3f55
editor_04868,ddfbfe8c-be44-4836-bc70-36eaaddea23a
editor_04869,ca61b508-d706-40a4-8b54-d657dd6cd9d6
editor_04870,4b776f0e-9288-4f4d-82d6-0db652e7e686
editor_04870,55297214-ac63-4474-85dd-5b40b066a830
editor_04870,853ef443-75ff-4d03-adbe-8026fcf7c7b0
editor_04871,dc4a5312-129e-4717-a8f8-f73b8b9e0561
editor_04871,9b623ba5-6967-4800-b5e3-90f7b4562c18
editor_04871,8cc9b7e5-c76f-4773-a91d-95e3b20ba90c
editor_04872,84ca1336-700b-4f67-8aa2-e03194cb4670
editor_04872,c1269fa2-b51c-4648-bf0c-95797c4a74cd
editor_04872,31dd532d-51f1-4e08-8395-0e1c6c53b161
editor_04873,111644b3-f1fb-4efa-a7cf-9a6b74af6da5
editor_04873,e02530e7-d355-4769-a1c4-785277f87aef
editor_04873,783b9fc7-65ba-47c8-b4e4-dd0ee6562443
editor_04874,95f7c36f-b6a1-4cca-814f-dd9be58cba70
editor_04875,459a8f66-8318-4c98-a23d-db39b5fe324c
editor_04875,10a4a695-8417-42c7-983d-742df48b3905
editor_04876,bc702b37-bb80-4d2d-b5a4-41ca5bec42ab
editor_04877,270d53cf-7354-4108-b5ec-4b1244c4c517
editor_04878,1901e811-ee72-4b20-8f7e-de08cd395a10
editor_04878,df424252-e843-48b4-9220-82ecd8f11f51
editor_04879,3153821a-855b-448c-bd0b-b40b4c5f4f91
editor_04879,f7e365bb-773d-4b9e-bdfe-3062bdeeb709
editor_04880,a1b15bc8-157e-45a9-b4c8-8211f938775d
editor_04880,558a3215-8ffd-4b31-be7f-f653ca3b600d
editor_04881,906c9928-c8e5-4d4c-9d82-d7904db0adff
editor_04882,1ad41804-dafa-4abd-8751-88652b3ea436
editor_04882,28df6cf4-b335-41eb-acc6-50eb3c965e5a
editor_04882,885ece6c-fb93-402d-853f-d7ba96a7ba66
editor_04883,d9caa671-3be6-48bc-9710-f96334848b4c
editor_04883,9ff88422-6027-4eae-bdca-9cb3d07e79b8
editor_04883,79db3639-b3f7-497a-a352-b9df9834f45f
editor_04884,9b07daf4-3c7e-4798-847b-5005416bc8d5
editor_04884,a8fbf510-bd2b-4bef-b891-e92832f62a01
editor_04884,483a56c6-94c2-46a1-89a2-e25f151375b0
editor_04885,10925c1c-0929-4ec5-8268-a8a52bd84631
editor_04885,dc3e9702-873f-492b-9397-baf85d13e295
editor_04885,3153821a-855b-448c-bd0b-b40b4c5f4f91
editor_04886,2baad992-2268-4c38-9120-e453622f2eeb
editor_04886,20ab0f70-2011-4d23-a963-eb604a78ae7d
editor_04887,2c30e84c-941b-45b8-b015-9284a1afdb14
editor_04887,43dbdc86-99cb-405f-8a2f-78ca5a0300ee
editor_04888,c22e7c36-3bfa-43e1-bb7b-edccdea2a780
editor_04888,9119f361-52de-4d42-869a-264f41496731
editor_04889,71697426-616f-45b4-b9d8-d647335a32e6
editor_04889,2294caa9-0a4e-478e-9cad-c0218907d492
editor_04890,458166b3-de17-4bf3-bbbb-e53782de2f0f
editor_04890,8596ea9e-5117-444d-bf32-8fbda78c000f
editor_04891,21470516-2cee-42e4-bd51-660e2e72b51e
editor_04892,63ed87ae-e104-4cfe-91c9-eb1f2f9ed5b0
editor_04892,f447a7c1-5343-4e89-bb1d-1b409cf9dabf
editor_04892,3f7c3cbc-3784-4029-8583-1f4748522809
editor_04893,3f16aef5-6b9f-4f87-baca-cbf8147e352f
editor_04894,90115704-6d12-44a4-917e-04d026a24476
editor_04894,08d7cf5a-27a7-438e-ad01-c6724b828bfb
editor_04895,a0bce20c-a40c-4921-86a4-8e9c3b1ffd12
editor_04895,41a6093b-7f9f-4337-bf64-a35bcfdbac7c
editor_04896,867818c2-8630-4e1c-8503-f4067195936c
editor_04896,9359cc6f-3126-4d26-bea4-69f1c93ff19f
editor_04896,21470516-2cee-42e4-bd51-660e2e72b51e
editor_04897,f034b560-0c02-434d-93bc-8cd645d76640
editor_04898,7b7cf6ff-4022-4de8-8d4f-c40dd06a4342
editor_04899,395f0dec-14c7-4ab8-ad15-eca1835ca34e
editor_04899,25d7ea1e-7247-4f06-be19-cbe00f14a845
editor_04899,58a7d34a-77f4-4456-a052-d3ca0734b961
editor_04900,9ea6490d-a14a-4693-b1b6-10d7f06ef37e
editor_04901,75587113-e117-43ae-a803-b86d900aa4f1
editor_04902,b41d7819-0c99-4ffa-8b84-e9a78da9b487
editor_04902,9d5ae1e3-eb86-4933-94cf-79d200eb9ef2
editor_04903,7d3c0955-3934-43f4-b953-1347b258f612
editor_04903,7f66b0bb-b30b-4d6e-906b-5772b6e925d8
editor_04904,c78f02d4-b463-467b-8f9b-923ad3566410
editor_04904,5b8fa84c-8f83-422e-96c7-c3fac38103ea
editor_04904,6b6df2de-21bc-4137-9859-3fcef46f6a21
editor_04905,92d59bc0-19c9-4e78-b64d-9be210b87672
editor_04905,ed779cb8-b256-4933-85c7-2ca9868bb58b
editor_04906,6bc10a15-943a-45d8-af37-996d0b52574e
editor_04906,6568cb67-580e-4d7a-9363-c021e3910760
editor_04907,55e852b0-8b06-49f0-b019-42edf98283bf
editor_04907,045d5b3e-5df3-4846-a6dc-a568a138f4cb
editor_04908,d3e94eaf-5143-4284-b961-92208996dd3a
editor_04908,b70aa58a-3cea-4c83-b325-0a65601594d7
editor_04909,eeff475e-edaf-4a62-ab24-7c87e8409b0f
editor_04910,d2b6f83d-a912-40d2-af6d-03ad01c81c5e
editor_04911,84407eba-2491-4d53-9172-b72cae91c0e3
editor_04911,e0e22bd9-6e09-4b08-bc9e-fc775310a010
editor_04911,4f062d06-1f4f-4da1-b9fd-a8cd1738e79f
editor_04912,03ddc721-1999-4110-8a6b-e3aab1709075
editor_04912,c27172da-75e6-4060-be54-4f335cd83183
editor_04912,e68d1988-5b9a-445c-ac93-f47fe1d8a0c0
editor_04913,dac82e35-3c8b-4be1-aea8-12e84cb3f253
editor_04913,74354a44-4ffc-4c14-b0f4-f5dde6c5b730
editor_04913,6b6df2de-21bc-4137-9859-3fcef46f6a21
editor_04914,ee2dd599-75c3-4b69-b970-053972631b37
editor_04914,5a18d6c8-ab53-45e7-b4f9-6e3e5fe6f82d
editor_04915,45992d36-7a45-43cf-8b66-ff99604a5c85
editor_04916,afe1e422-be11-407c-b015-42ce93aac874
editor_04916,82729fea-ffb5-498a-a331-13bfd468fd98
editor_04916,0822950e-275a-4312-9114-b1a6a5898af5
editor_04917,486f570e-83a7-4e50-975c-c0362754bbd9
editor_04917,99f023ef-5c38-462e-9381-9470ded709af
editor_04918,227696f8-ce3a-4057-8a58-c7918d0b51ee
editor_04919,6c5c781b-4a4b-4bc3-a92b-093798f19fa4
editor_04919,64838252-a209-4424-a778-3b86b4a83c48
editor_04919,8724c0d5-0dbf-49d8-b744-6e629ee4549e
editor_04920,b70aa58a-3cea-4c83-b325-0a65601594d7
editor_04921,7fca7065-fa6f-490b-923e-3ffc07857f1c
editor_04921,477368e9-7a8e-475a-8c93-6d623797fd06
editor_04921,d39d83cd-939d-4ef6-b54b-0bb654035f71
editor_04922,8ccb8f10-985b-430c-b528-ef20afa3bb71
editor_04923,7a95e4a0-7ffb-45b1-9be1-375f8d69e6a7
editor_04923,d1d0eefc-95e2-4c3d-bcdd-d9391e008ec2
editor_04923,0cf6c0df-2bbb-4620-96c5-0bf91ed94d7a
editor_04924,2837bfab-b61e-45b2-b0d5-41a3902cb00e
editor_04925,da80dc02-2106-4cc6-8a2c-814239ebb3be
editor_04926,1cb2de36-251d-439b-b464-86bb97907c14
editor_04927,42af0896-7bcc-4002-8d09-63fd18f13f53
editor_04927,14815a28-8d27-4c2d-98bf-82394c1d5c7f
editor_04927,d8a0dfed-47e7-45d0-9008-7d01b3c3d378
editor_04928,c178ff01-581d-460c-b83a-9f936d4549e9
editor_04928,0681072f-5b18-4e98-94de-7cd09d86b5e0
editor_04929,01204f20-b2c8-4ef5-bdd2-5ec3250a5438
editor_04930,6e711cd9-3352-43d0-8dd7-635d69959f97
editor_04930,f0a7b720-a6de-4fc3-840d-52a0a02ccfbd
editor_04930,0cc447df-277e-43f6-98a7-b14472b5267d
editor_04931,f8476eea-945b-481c-a9da-63153cb86df8
editor_04931,bb95bf2e-8383-4748-bf9d-d6906d091085
editor_04931,ca1a8603-c1ac-40af-bd1b-71ae8c2a806d
editor_04932,4d9ce1c4-dc84-46b9-903e-e3751c00c7dd
editor_04933,b5e5b2b6-616b-4b69-9507-c536ecd62c74
editor_04933,781dff21-46ba-48d7-a94e-88af9fcbdcfd
editor_04934,2c178438-1cc1-4d9a-8f7c-701c54a4639f
editor_04934,d91d0a74-7caf-4d96-b1ad-297916334905
editor_04934,3a6d1444-f0cb-4e36-b3a4-df87a0bfb610
editor_04935,e5a479cf-9379-4109-aa09-98d627dc7cad
editor_04935,8d048af5-479d-40f5-a0a9-dff7812f4391
editor_04935,310fa781-1f4e-487d-a580-d8e99f5c81b7
editor_04936,79fd6f44-5cad-43a2-ad20-8004dbc88a66
editor_04937,b9b9aeaf-e970-4b26-bd24-fb81e0a20ef6
editor_04937,9f1937fb-4eb5-485c-996b-9d546e352cb4
editor_04938,4c316ed3-e7d5-441b-a306-3390ac64c043
editor_04938,5a00a5c5-92a9-4e17-8efd-7cd5662c84fb
editor_04938,f8577c85-ad24-40a3-b6d3-c70fb53037ba
editor_04939,c2d0c617-5b0e-449e-895a-89d0a0b496b8
editor_04939,2bd7bce7-d44f-4c88-a27a-94f88e073c46
editor_04939,1cd4baea-5ccc-4522-9dbf-0566f39d3b37
editor_04940,7139005d-28b8-4947-959b-02c1a51d563a
editor_04941,7f65b407-86fb-49dc-a25b-8237da8d3b9d
editor_04941,913de27d-7b77-4ebf-a1ed-24e6a7d19d09
editor_04942,375dea9a-d98a-4358-886d-fe109e60ee1d
editor_04943,80fdf70e-8520-4bb7-b387-3abebc9970b7
editor_04943,b36b60b6-78ca-405d-a100-7e6439c4fdf4
editor_04943,af8ad1a0-d946-4ac5-b33f-0f6779b7ac8b
editor_04944,e696c44c-baef-439c-bb1f-12bfe905eb77
editor_04944,202a85b2-892e-4628-9c3e-09ea177a3455
editor_04944,d626e7bf-3cdf-4b04-bedc-a70cba4359da
editor_04945,6fa1c829-124c-49c7-b3f8-91cc9caaa518
editor_04946,0fd9a8ca-7cf8-4c29-97d8-2ee6cdef5175
editor_04947,9b3052dd-9e29-41cb-927c-28df9e08a68b
editor_04948,cf0e26f2-3b8b-4b83-86c6-705332f55129
editor_04949,a98439e6-788f-4fc5-aca3-79a4544d217f
editor_04949,07365b9a-c0ce-4dd3-b93b-a02e1c81e0c6
editor_04949,c9f40c1b-a378-44c1-a355-2a36a1502f0b
editor_04950,1056c74a-f62b-402c-8ac5-fd88c6047da9
editor_04951,57f0f3aa-9b78-455a-9a54-6892b0152306
editor_04951,11b8cca7-5ba0-46a4-b0c8-044b85fd60bc
editor_04952,9bfe7b94-0bb4-4247-b40b-4490cabf6d8a
editor_04952,3d733e72-3b81-451a-afa3-881218de20ae
editor_04953,7cc3baec-aad9-4726-872c-48bbd0deb798
editor_04953,f17cd7ca-00ba-4cc7-b5d6-00d907cb14ca
editor_04954,bc9294bf-a877-4989-8b5a-7f4a376d927c
editor_04954,bcceef73-759c-40a8-8d97-2b80648c0e14
editor_04955,9526c152-ed0c-4cf4-90a2-f699031b733c
editor_04955,f8e5d839-bf70-4cfb-9b2f-60239deb26af
editor_04956,06afdd0b-0d85-413f-af8a-c3045c12c561
editor_04956,c4eae214-3695-416f-bd82-9854fc0e7ea8
editor_04956,2a62fb43-3fbd-44e3-8961-7523474d0a45
editor_04957,a360cd20-21d0-42cf-a0af-2f14e10514f0
editor_04957,65edc27d-0a8b-4ece-b0cd-13964a5c86a6
editor_04958,f2388f8d-e310-4ae0-a961-736c1e49cbf1
editor_04959,f8cb43f6-f5fa-455e-8a58-5964f4414f9b
editor_04959,0822abe9-1a76-4fa0-be43-9c25f0418f8e
editor_04959,32d29099-0305-4734-b3ec-534d630e10ff
editor_04960,f6d9c2f6-55a4-46c8-8fcb-f8122ee7ebb4
editor_04960,b36b60b6-78ca-405d-a100-7e6439c4fdf4
editor_04961,c00f7d20-f5e7-4b35-b725-211649a578d6
editor_04961,dd4e1ddc-2cf4-4384-9544-cc9a88639c1e
editor_04962,044718f7-28e8-4855-964c-63e15e19aaf4
editor_04962,134729e0-684f-4b25-912c-6fd0d5855983
editor_04962,f9761c4e-56f3-4c45-9e21-701ac37c0515
editor_04963,3edbd5e0-8799-420a-9ca8-b35c646c354f
editor_04963,9b4bf33b-ed13-41d6-8530-7e7edd4909f1
editor_04963,65a22a68-6125-4a25-a8c7-96a423bb682f
editor_04964,960e14fd-57a1-4194-93c2-b0f911fb78aa
editor_04964,9b2de120-0345-4845-b4f5-cce0bf4338b0
editor_04965,20c552c0-1691-41b9-b3ac-ed93b55843f4
